TransactionIndex,AlbarakaIndex,Number of ALB Indexes,GrandeLivreIndex,Number of GL Indexes,Date Discrepancy,Amount,Amount Discrepancy,Post Day,Post Month,Post Year,Value Day,Value Month,Value Year,libdesc,reftran,Bank Account,Bank Name,Bank Currency
374,[387],1,[13896],1,0,25854.436,,04,07,2011,04,07,2011,virementrecu,,0007881190056213,TND TPS,TND
375,[388],1,[13897],1,5,-236.3,,11,07,2011,11,07,2011,paiementcheque,3163649,0007881190056213,TND TPS,TND
376,[389],1,[13899],1,0,-6000.0,,19,07,2011,19,07,2011,paiementcheque,3163652,0007881190056213,TND TPS,TND
377,[390],1,[13898],1,1,-1960.0,,19,07,2011,19,07,2011,paiementcheque,3163651,0007881190056213,TND TPS,TND
378,[391],1,[13900],1,0,24365.499,,27,07,2011,27,07,2011,virementrecu,,0007881190056213,TND TPS,TND
379,[392],1,[13911],1,-3,6098.307,,01,08,2011,29,07,2011,encaissement,3398974,0007881190056213,TND TPS,TND
380,[393],1,[13912],1,-4,4890.273,,01,08,2011,29,07,2011,encaissement,2075952,0007881190056213,TND TPS,TND
381,[394],1,[13905],1,3,-994.526,,01,08,2011,01,08,2011,paiementcheque,3163657,0007881190056213,TND TPS,TND
382,[395],1,[13906],1,0,-2020.0,,01,08,2011,01,08,2011,paiementcheque,3163658,0007881190056213,TND TPS,TND
383,[396],1,[13907],1,0,-1659.0,,01,08,2011,01,08,2011,paiementcheque,3163659,0007881190056213,TND TPS,TND
384,[397],1,[13901],1,3,-10000.0,,01,08,2011,01,08,2011,paiementcheque,3163653,0007881190056213,TND TPS,TND
385,"[398, 399]",2,[13913],1,-1,-1.2,,02,08,2011,01,08,2011,Bank Charge 3,,0007881190056213,TND TPS,TND
386,[400],1,[13909],1,1,-5680.11,,02,08,2011,02,08,2011,paiementcheque,3163662,0007881190056213,TND TPS,TND
387,[401],1,[13908],1,2,-12000.0,,03,08,2011,03,08,2011,paiementcheque,3163660,0007881190056213,TND TPS,TND
388,[402],1,[13914],1,0,3992.736,,04,08,2011,04,08,2011,virementrecu,,0007881190056213,TND TPS,TND
389,[403],1,[13903],1,7,-837.099,,05,08,2011,05,08,2011,paiementcheque,3163655,0007881190056213,TND TPS,TND
390,[404],1,[13910],1,9,-800.776,,10,08,2011,10,08,2011,paiementcheque,3163663,0007881190056213,TND TPS,TND
391,[405],1,[13902],1,13,-30313.355,,11,08,2011,11,08,2011,paiementcheque,3163654,0007881190056213,TND TPS,TND
392,[406],1,[13915],1,3,-10200.3,,11,08,2011,11,08,2011,paiementcheque,3163664,0007881190056213,TND TPS,TND
393,[407],1,[13904],1,21,-1513.692,,19,08,2011,19,08,2011,paiementcheque,3163656,0007881190056213,TND TPS,TND
394,[408],1,[13918],1,0,27256.973,,24,08,2011,24,08,2011,virementrecu,,0007881190056213,TND TPS,TND
395,[409],1,[13916],1,14,-14994.071,,25,08,2011,25,08,2011,paiementcheque,3163666,0007881190056213,TND TPS,TND
396,[410],1,[13917],1,15,-666.3,,26,08,2011,26,08,2011,paiementcheque,3163667,0007881190056213,TND TPS,TND
397,[411],1,[13919],1,0,-9000.0,,29,08,2011,29,08,2011,paiementcheque,3163668,0007881190056213,TND TPS,TND
398,[412],1,[13921],1,7,-6750.0,,05,09,2011,05,09,2011,paiementcheque,3163670,0007881190056213,TND TPS,TND
399,[413],1,[13924],1,2,-8000.0,,07,09,2011,07,09,2011,paiementcheque,3163673,0007881190056213,TND TPS,TND
400,[414],1,[13925],1,2,-5890.3,,07,09,2011,07,09,2011,paiementcheque,3163674,0007881190056213,TND TPS,TND
401,[415],1,[13922],1,3,-5534.724,,08,09,2011,08,09,2011,paiementcheque,3163671,0007881190056213,TND TPS,TND
402,[416],1,[13923],1,3,-108.0,,08,09,2011,08,09,2011,paiementcheque,3163672,0007881190056213,TND TPS,TND
403,[417],1,[13928],1,0,-1250.0,,08,09,2011,08,09,2011,paiementcheque,3163677,0007881190056213,TND TPS,TND
404,[418],1,[13926],1,2,-3169.242,,09,09,2011,09,09,2011,paiementcheque,3163675,0007881190056213,TND TPS,TND
405,[419],1,[13920],1,16,-5671.0,,14,09,2011,14,09,2011,paiementcheque,3163669,0007881190056213,TND TPS,TND
406,[420],1,[13927],1,7,-4042.637,,14,09,2011,14,09,2011,paiementcheque,3163676,0007881190056213,TND TPS,TND
407,[421],1,[13929],1,-2,33049.278,,23,09,2011,23,09,2011,virementrecu,,0007881190056213,TND TPS,TND
408,[422],1,[13935],1,2,-4020.868,,29,09,2011,29,09,2011,paiementcheque,3163683,0007881190056213,TND TPS,TND
409,[423],1,[13934],1,2,-4179.473,,29,09,2011,29,09,2011,paiementcheque,3163682,0007881190056213,TND TPS,TND
410,[424],1,[13937],1,3,-2759.25,,30,09,2011,30,09,2011,paiementcheque,3163685,0007881190056213,TND TPS,TND
411,[425],1,[13932],1,3,-900.6,,30,09,2011,30,09,2011,paiementcheque,3163680,0007881190056213,TND TPS,TND
412,[426],1,[13931],1,6,-320.3,,03,10,2011,03,10,2011,paiementcheque,3163679,0007881190056213,TND TPS,TND
413,[427],1,[13936],1,6,-3445.333,,03,10,2011,03,10,2011,paiementcheque,3163684,0007881190056213,TND TPS,TND
414,[428],1,[13942],1,0,7922.626,,04,10,2011,04,10,2011,virementrecu,,0007881190056213,TND TPS,TND
415,[429],1,[13938],1,8,-2511.458,,05,10,2011,05,10,2011,paiementcheque,3163686,0007881190056213,TND TPS,TND
416,[430],1,[13941],1,9,-612.156,,06,10,2011,06,10,2011,paiementcheque,3163689,0007881190056213,TND TPS,TND
417,[431],1,[13939],1,10,-1999.85,,07,10,2011,07,10,2011,paiementcheque,3163687,0007881190056213,TND TPS,TND
418,[432],1,[13930],1,14,-1988.32,,11,10,2011,11,10,2011,paiementcheque,3163678,0007881190056213,TND TPS,TND
419,[433],1,[13933],1,17,-4094.448,,14,10,2011,14,10,2011,paiementcheque,3163681,0007881190056213,TND TPS,TND
420,[434],1,[13944],1,2,-1353.344,,19,10,2011,19,10,2011,paiementcheque,3510502,0007881190056213,TND TPS,TND
421,[435],1,[13943],1,3,-515.5,,20,10,2011,20,10,2011,paiementcheque,3510501,0007881190056213,TND TPS,TND
422,[436],1,[13945],1,0,29006.735,,21,10,2011,21,10,2011,virementrecu,,0007881190056213,TND TPS,TND
423,[437],1,[13940],1,29,-720.0,,26,10,2011,26,10,2011,paiementcheque,3163688,0007881190056213,TND TPS,TND
424,[438],1,[13946],1,1,-2500.0,,26,10,2011,26,10,2011,paiementcheque,3510503,0007881190056213,TND TPS,TND
425,[439],1,[13947],1,2,-20000.0,,27,10,2011,27,10,2011,paiementcheque,3510504,0007881190056213,TND TPS,TND
426,[440],1,[13948],1,6,-3053.5,,31,10,2011,31,10,2011,paiementcheque,3510505,0007881190056213,TND TPS,TND
427,[441],1,[13954],1,0,-310.155,,31,10,2011,31,10,2011,paiementcheque,3510511,0007881190056213,TND TPS,TND
428,[442],1,[13951],1,0,-5152.588,,31,10,2011,31,10,2011,paiementcheque,3510508,0007881190056213,TND TPS,TND
429,[443],1,[13950],1,3,-382.0,,31,10,2011,31,10,2011,paiementcheque,3510507,0007881190056213,TND TPS,TND
430,[444],1,[13949],1,4,-519.3,,01,11,2011,01,11,2011,paiementcheque,3510506,0007881190056213,TND TPS,TND
431,[445],1,[13953],1,4,-423.035,,04,11,2011,04,11,2011,paiementcheque,3510510,0007881190056213,TND TPS,TND
432,[446],1,[13955],1,3,-1330.3,,04,11,2011,04,11,2011,paiementcheque,3510512,0007881190056213,TND TPS,TND
433,[447],1,[13957],1,0,-328.88,,09,11,2011,09,11,2011,paiementcheque,3510514,0007881190056213,TND TPS,TND
434,[448],1,[13952],1,9,-810.1,,09,11,2011,09,11,2011,paiementcheque,3510509,0007881190056213,TND TPS,TND
435,[449],1,[13956],1,27,-943.464,,28,11,2011,28,11,2011,paiementcheque,3510513,0007881190056213,TND TPS,TND
436,[450],1,[13958],1,0,5530.016,,05,12,2011,05,12,2011,virementrecu,,0007881190056213,TND TPS,TND
437,[451],1,[13960],1,3,-300.0,,16,12,2011,16,12,2011,paiementcheque,3510516,0007881190056213,TND TPS,TND
438,[452],1,[13961],1,5,-3038.68,,19,12,2011,19,12,2011,paiementcheque,3510517,0007881190056213,TND TPS,TND
439,[453],1,[13959],1,20,-3180.0,,26,12,2011,26,12,2011,paiementcheque,3510515,0007881190056213,TND TPS,TND
440,[454],1,[13963],1,0,69885.533,,27,12,2011,27,12,2011,virementrecu,,0007881190056213,TND TPS,TND
513,[527],1,[13962],1,2,-48.0,,29,12,2011,29,12,2011,paiementcheque,3510518,0007881190056213,TND TPS,TND
514,[528],1,[13966],1,0,7577.722,,01,02,2012,01,02,2012,virementrecu,,0007881190056213,TND TPS,TND
515,[529],1,[13968],1,-1,-5000.0,,06,02,2012,06,02,2012,paiementcheque,3510521,0007881190056213,TND TPS,TND
516,[530],1,[13967],1,0,-351.0,,07,02,2012,07,02,2012,paiementcheque,3510520,0007881190056213,TND TPS,TND
517,[531],1,[13969],1,6,-397.9,,13,02,2012,13,02,2012,paiementcheque,3510522,0007881190056213,TND TPS,TND
518,[532],1,[13970],1,0,4577.154,,17,02,2012,17,02,2012,virementrecu,,0007881190056213,TND TPS,TND
519,[533],1,[13971],1,0,-7000.0,,22,02,2012,22,02,2012,paiementcheque,3510524,0007881190056213,TND TPS,TND
520,[534],1,[13972],1,1,-760.3,,23,02,2012,23,02,2012,paiementcheque,3510525,0007881190056213,TND TPS,TND
521,[535],1,[13973],1,0,2472.712,,06,03,2012,06,03,2012,virementrecu,,0007881190056213,TND TPS,TND
522,[536],1,[13974],1,0,4463.25,,13,03,2012,13,03,2012,virementrecu,,0007881190056213,TND TPS,TND
523,[537],1,[13975],1,0,1099.65,,14,03,2012,14,03,2012,encaissement,5589446,0007881190056213,TND TPS,TND
524,[538],1,[13976],1,0,-0.6,,14,03,2012,14,03,2012,commission,,0007881190056213,TND TPS,TND
525,"[539, 540]",2,[13977],1,1,-9.44,,30,03,2012,01,04,2012,Bank Charge 1,,0007881190056213,TND TPS,TND
526,[541],1,[13978],1,1,432.691,,12,04,2012,12,04,2012,encaissement,1,0007881190056213,TND TPS,TND
527,[542],1,[13979],1,2,380.439,,18,04,2012,18,04,2012,encaissement,6,0007881190056213,TND TPS,TND
528,[543],1,[13980],1,2,-0.6,,18,04,2012,18,04,2012,commission,,0007881190056213,TND TPS,TND
529,[544],1,[13983],1,0,2066.026,,27,04,2012,27,04,2012,virementrecu,,0007881190056213,TND TPS,TND
530,[545],1,[13981],1,4,4000.0,,30,04,2012,30,04,2012,encaissement,1766193,0007881190056213,TND TPS,TND
531,[546],1,[13982],1,4,-0.6,,30,04,2012,30,04,2012,commission,,0007881190056213,TND TPS,TND
532,[547],1,[13984],1,0,27163.065,,24,05,2012,24,05,2012,virementrecu,,0007881190056213,TND TPS,TND
533,[548],1,[13985],1,0,45372.154,,01,06,2012,01,06,2012,virementrecu,,0007881190056213,TND TPS,TND
534,[549],1,[13989],1,0,-10000.0,,04,06,2012,04,06,2012,virement,,0007881190056213,TND TPS,TND
535,[550],1,[13987],1,1,-10000.0,,04,06,2012,04,06,2012,paiementcheque,3510529,0007881190056213,TND TPS,TND
536,[551],1,[13988],1,3,-8508.43,,06,06,2012,06,06,2012,paiementcheque,3510530,0007881190056213,TND TPS,TND
537,[552],1,[13986],1,4,-1787.25,,06,06,2012,06,06,2012,paiementcheque,3510527,0007881190056213,TND TPS,TND
538,[553],1,[13990],1,3,-10000.0,,08,06,2012,08,06,2012,paiementcheque,3510531,0007881190056213,TND TPS,TND
539,[554],1,[13993],1,7,-1349.4,,13,06,2012,13,06,2012,paiementcheque,3510534,0007881190056213,TND TPS,TND
540,[555],1,[13991],1,7,-17820.4,,13,06,2012,13,06,2012,paiementcheque,3510532,0007881190056213,TND TPS,TND
541,[556],1,[13992],1,9,-1350.102,,15,06,2012,15,06,2012,paiementcheque,3510533,0007881190056213,TND TPS,TND
542,"[557, 558]",2,[13994],1,1,-9.44,,29,06,2012,01,07,2012,Bank Charge 1,,0007881190056213,TND TPS,TND
543,[559],1,[13995],1,0,-5000.0,,14,08,2012,14,08,2012,paiementcheque,3510537,0007881190056213,TND TPS,TND
544,[560],1,[14000],1,3,-2760.0,,27,08,2012,27,08,2012,paiementcheque,,0007881190056213,TND TPS,TND
545,[561],1,[14001],1,1,-2700.0,,28,08,2012,28,08,2012,paiementcheque,,0007881190056213,TND TPS,TND
546,[562],1,[14003],1,1,-1500.0,,29,08,2012,29,08,2012,paiementcheque,,0007881190056213,TND TPS,TND
547,[563],1,[13997],1,6,-3173.59,,29,08,2012,29,08,2012,paiementcheque,,0007881190056213,TND TPS,TND
548,[564],1,[14005],1,1,-1970.0,,29,08,2012,29,08,2012,paiementcheque,,0007881190056213,TND TPS,TND
549,[565],1,[14007],1,2,-6001.0,,31,08,2012,31,08,2012,paiementcheque,,0007881190056213,TND TPS,TND
550,[566],1,[13999],1,10,-1531.315,,03,09,2012,03,09,2012,paiementcheque,,0007881190056213,TND TPS,TND
551,[567],1,[14006],1,6,-1558.4,,04,09,2012,04,09,2012,paiementcheque,,0007881190056213,TND TPS,TND
552,[568],1,[13998],1,11,-98.8,,04,09,2012,04,09,2012,paiementcheque,,0007881190056213,TND TPS,TND
553,[569],1,[14008],1,0,15000.0,,04,09,2012,04,09,2012,virement,,0007881190056213,TND TPS,TND
554,[570],1,[14004],1,8,-4750.0,,05,09,2012,05,09,2012,paiementcheque,,0007881190056213,TND TPS,TND
555,[571],1,[14002],1,8,-1582.2,,05,09,2012,05,09,2012,paiementcheque,,0007881190056213,TND TPS,TND
556,[572],1,[13996],1,26,-1970.0,,11,09,2012,11,09,2012,paiementcheque,,0007881190056213,TND TPS,TND
557,"[573, 574]",2,[14009],1,0,-9.44,,28,09,2012,01,10,2012,Bank Charge 1,,0007881190056213,TND TPS,TND
558,[575],1,[14010],1,0,4998.224,,02,11,2012,02,11,2012,virementrecu,,0007881190056213,TND TPS,TND
559,[576],1,[],0,0,-1.44,,31,12,2012,01,01,2013,tva,,0007881190056213,TND TPS,TND
560,[577],1,[],0,0,-8.0,,31,12,2012,01,01,2013,fraisdetenuedel,,0007881190056213,TND TPS,TND
561,[578],1,[],0,0,0.0,,23,4,2010,23,4,2010,initial balance,,0007881190056214,TND ENI,TND
562,[579],1,[],0,0,7806.859,,26,04,2010,26,04,2010,CLUSTERFUCK4:7806.859,,0007881190056214,TND ENI,TND
563,"[580, 581]",2,[],0,7,-5.0,,24,05,2010,31,05,2010,ANNPAIR,,0007881190056214,TND ENI,TND
564,"[582, 583]",2,[],0,14,0.9,,31,05,2010,14,06,2010,ANNPAIR,,0007881190056214,TND ENI,TND
565,[584],1,[14808],1,6,-5551.995,,20,08,2010,20,08,2010,paiementcheque,3163541,0007881190056214,TND ENI,TND
566,[585],1,[14811],1,2,-295.3,,25,11,2011,25,11,2011,paiementcheque,3163543,0007881190056214,TND ENI,TND
567,[586],1,[14812],1,0,-200.0,,30,12,2011,30,12,2011,virement,,0007881190056214,TND ENI,TND
568,"[587, 588]",2,[14814],1,1,-9.44,,30,03,2012,01,04,2012,Bank Charge 1,,0007881190056214,TND ENI,TND
569,"[589, 590]",2,[14815],1,1,-9.44,,29,06,2012,01,07,2012,Bank Charge 1,,0007881190056214,TND ENI,TND
570,[591],1,[14810],1,244,-250.3,,24,07,2012,24,07,2012,paiementcheque,3163542,0007881190056214,TND ENI,TND
571,"[592, 593]",2,[14816],1,3,-9.44,,28,09,2012,01,10,2012,Bank Charge 1,,0007881190056214,TND ENI,TND
572,[594],1,[],0,0,-1.44,,31,12,2012,01,01,2013,tva,,0007881190056214,TND ENI,TND
573,[595],1,[],0,0,-8.0,,31,12,2012,01,01,2013,fraisdetenuedel,,0007881190056214,TND ENI,TND
574,[596],1,[],0,0,0.0,,23,4,2010,23,4,2010,initial balance,,0007881190056215,TND CTKCP,TND
575,[597],1,[],0,0,2047.728,,26,04,2010,26,04,2010,CLUSTERFUCK3:2047.728,,0007881190056215,TND CTKCP,TND
576,"[598, 600]",2,[],0,7,-5.0,,24,05,2010,31,05,2010,ANNPAIR,,0007881190056215,TND CTKCP,TND
577,"[599, 602]",2,[],0,7,-5.0,,24,05,2010,31,05,2010,ANNPAIR,,0007881190056215,TND CTKCP,TND
581,[605],1,[14835],1,0,-1401.2,,27,07,2011,27,07,2011,virement,,0007881190056215,TND CTKCP,TND
582,[606],1,[14836],1,0,10934.979,,23,08,2011,23,08,2011,virement,,0007881190056215,TND CTKCP,TND
583,[607],1,[14837],1,1,-2000.0,,12,09,2011,12,09,2011,paiementcheque,3163441,0007881190056215,TND CTKCP,TND
584,[608],1,[14839],1,3,-352.73,,14,09,2011,14,09,2011,paiementcheque,3163444,0007881190056215,TND CTKCP,TND
585,[609],1,[14843],1,3,-750.3,,16,09,2011,16,09,2011,paiementcheque,3163448,0007881190056215,TND CTKCP,TND
586,[610],1,[14848],1,3,-600.0,,16,09,2011,16,09,2011,paiementcheque,3163453,0007881190056215,TND CTKCP,TND
587,[611],1,[14841],1,3,-1199.0,,16,09,2011,16,09,2011,paiementcheque,3163446,0007881190056215,TND CTKCP,TND
588,[612],1,[14844],1,6,-633.0,,19,09,2011,19,09,2011,paiementcheque,3163449,0007881190056215,TND CTKCP,TND
589,[613],1,[14846],1,6,-1900.0,,19,09,2011,19,09,2011,paiementcheque,3163451,0007881190056215,TND CTKCP,TND
590,[614],1,[14845],1,8,-292.0,,21,09,2011,21,09,2011,paiementcheque,3163450,0007881190056215,TND CTKCP,TND
591,[615],1,[14847],1,14,-261.5,,27,09,2011,27,09,2011,paiementcheque,3163452,0007881190056215,TND CTKCP,TND
592,[616],1,[14838],1,18,-2397.0,,29,09,2011,29,09,2011,paiementcheque,3163443,0007881190056215,TND CTKCP,TND
593,[617],1,[14840],1,16,-274.2,,29,09,2011,29,09,2011,paiementcheque,3163445,0007881190056215,TND CTKCP,TND
594,[618],1,[14842],1,23,-690.0,,06,10,2011,06,10,2011,paiementcheque,3163447,0007881190056215,TND CTKCP,TND
595,[619],1,[14849],1,18,-780.0,,19,10,2011,19,10,2011,paiementcheque,3163442,0007881190056215,TND CTKCP,TND
596,[620],1,[14850],1,-1,500.0,,19,10,2011,19,10,2011,virement,,0007881190056215,TND CTKCP,TND
597,[621],1,[14851],1,0,200.0,,30,12,2011,30,12,2011,virement,,0007881190056215,TND CTKCP,TND
598,"[622, 623]",2,[14853],1,1,-9.44,,30,03,2012,01,04,2012,Bank Charge 1,,0007881190056215,TND CTKCP,TND
599,"[624, 625]",2,[14854],1,1,-9.44,,29,06,2012,01,07,2012,Bank Charge 1,,0007881190056215,TND CTKCP,TND
600,"[626, 627]",2,[14855],1,0,-9.44,,28,09,2012,01,10,2012,Bank Charge 1,,0007881190056215,TND CTKCP,TND
601,[628],1,[],0,0,-1.44,,31,12,2012,01,01,2013,tva,,0007881190056215,TND CTKCP,TND
602,[629],1,[],0,0,-8.0,,31,12,2012,01,01,2013,fraisdetenuedel,,0007881190056215,TND CTKCP,TND
603,[630],1,[],0,0,0.0,,27,1,2010,27,1,2010,initial balance,,0007881190056216,TND PETROFAC,TND
604,[631],1,[15264],1,0,61388.178,,27,12,2010,27,12,2010,virement,,0007881190056216,TND PETROFAC,TND
658,[685],1,[15267],1,0,1698.08,,30,05,2011,30,05,2011,virementrecu,,0007881190056216,TND PETROFAC,TND
659,[686],1,[15269],1,8,-541.15,,23,09,2011,23,09,2011,paiementcheque,3361012,0007881190056216,TND PETROFAC,TND
660,[687],1,[15270],1,6,-44.9,,06,10,2011,06,10,2011,paiementcheque,3361013,0007881190056216,TND PETROFAC,TND
661,[688],1,[15271],1,7,-740.8,,07,10,2011,07,10,2011,paiementcheque,3361014,0007881190056216,TND PETROFAC,TND
662,[689],1,[15268],1,54,-1236.707,,08,11,2011,08,11,2011,paiementcheque,3361011,0007881190056216,TND PETROFAC,TND
663,"[690, 691]",2,[15178],1,1,-9.44,,30,03,2012,01,04,2012,Bank Charge 1,,0007881190056216,TND PETROFAC,TND
664,"[692, 693]",2,[15179],1,1,-9.44,,29,06,2012,01,07,2012,Bank Charge 1,,0007881190056216,TND PETROFAC,TND
665,"[694, 695]",2,[15180],1,0,-9.44,,28,09,2012,01,10,2012,Bank Charge 1,,0007881190056216,TND PETROFAC,TND
666,[696],1,[],0,0,-1.44,,31,12,2012,01,01,2013,tva,,0007881190056216,TND PETROFAC,TND
667,[697],1,[],0,0,-8.0,,31,12,2012,01,01,2013,fraisdetenuedel,,0007881190056216,TND PETROFAC,TND
668,[698],1,[],0,0,0.0,,28,12,2007,28,12,2007,initial balance,,0007883700056211,TND SIVP,TND
678,[708],1,[],0,0,15980.775,,31,3,2002,31,3,2002,initial balance,,0007891010056211,CTD,TNC
679,[709],1,[],0,0,-338.214,,03,04,2002,01,04,2002,paiementcheque,627315,0007891010056211,CTD,TNC
680,[710],1,[],0,0,-520.1,,02,04,2002,02,04,2002,virtemiscomp,,0007891010056211,CTD,TNC
681,[711],1,[],0,0,-400.0,,02,04,2002,02,04,2002,paiementcheque,627728,0007891010056211,CTD,TNC
682,[712],1,[],0,0,-605.248,,02,04,2002,02,04,2002,paiementcheque,627280,0007891010056211,CTD,TNC
683,[713],1,[],0,0,-850.0,,02,04,2002,02,04,2002,paiementcheque,627282,0007891010056211,CTD,TNC
684,[714],1,[],0,0,-69.9,,02,04,2002,02,04,2002,paiementcheque,627278,0007891010056211,CTD,TNC
685,[715],1,[],0,0,-4816.53,,02,04,2002,02,04,2002,paiementcheque,627312,0007891010056211,CTD,TNC
686,[716],1,[],0,0,-343.5,,02,04,2002,02,04,2002,paiementcheque,627276,0007891010056211,CTD,TNC
687,[717],1,[],0,0,-1100.0,,03,04,2002,03,04,2002,paiementcheque,627277,0007891010056211,CTD,TNC
688,[718],1,[],0,0,-3000.0,,03,04,2002,03,04,2002,paiementcheque,627279,0007891010056211,CTD,TNC
689,[719],1,[],0,0,-250.0,,03,04,2002,03,04,2002,paiementcheque,627284,0007891010056211,CTD,TNC
690,[720],1,[],0,0,-142.8,,03,04,2002,03,04,2002,paiementcheque,627283,0007891010056211,CTD,TNC
691,[721],1,[],0,0,-219.468,,03,04,2002,03,04,2002,paiementcheque,627296,0007891010056211,CTD,TNC
692,[722],1,[],0,0,-216.596,,04,04,2002,04,04,2002,paiementcheque,627293,0007891010056211,CTD,TNC
693,[723],1,[],0,0,-334.598,,04,04,2002,04,04,2002,paiementcheque,627294,0007891010056211,CTD,TNC
694,[724],1,[],0,0,-3447.5,,04,04,2002,04,04,2002,paiementcheque,627287,0007891010056211,CTD,TNC
695,[725],1,[],0,0,7301.5,,04,04,2002,04,04,2002,virement,,0007891010056211,CTD,TNC
696,[726],1,[],0,0,-200.0,,04,04,2002,04,04,2002,paiementcheque,627289,0007891010056211,CTD,TNC
697,[727],1,[],0,0,-486.0,,04,04,2002,04,04,2002,paiementcheque,627288,0007891010056211,CTD,TNC
698,[728],1,[],0,0,-1000.0,,05,04,2002,05,04,2002,paiementcheque,627297,0007891010056211,CTD,TNC
699,[729],1,[],0,0,-2171.925,,05,04,2002,05,04,2002,paiementcheque,627292,0007891010056211,CTD,TNC
700,[730],1,[],0,0,21964.5,,08,04,2002,08,04,2002,virement,,0007891010056211,CTD,TNC
701,[731],1,[],0,0,-664.856,,08,04,2002,08,04,2002,paiementcheque,627298,0007891010056211,CTD,TNC
702,[732],1,[],0,0,-10721.385,,08,04,2002,08,04,2002,paiementcheque,627291,0007891010056211,CTD,TNC
703,[733],1,[],0,0,-331.9,,08,04,2002,08,04,2002,paiementcheque,627300,0007891010056211,CTD,TNC
704,[734],1,[],0,0,-200.0,,08,04,2002,08,04,2002,paiementcheque,627326,0007891010056211,CTD,TNC
705,[735],1,[],0,0,14643.0,,08,04,2002,08,04,2002,virement,,0007891010056211,CTD,TNC
706,[736],1,[],0,0,-3386.915,,11,04,2002,11,04,2002,paiementcheque,627238,0007891010056211,CTD,TNC
707,[737],1,[],0,0,-7381.811,,11,04,2002,11,04,2002,paiementcheque,627327,0007891010056211,CTD,TNC
708,[738],1,[],0,0,-10981.08,,12,04,2002,12,04,2002,virtemiscomp,,0007891010056211,CTD,TNC
709,[739],1,[],0,0,-182.19,,15,04,2002,15,04,2002,paiementcheque,627330,0007891010056211,CTD,TNC
710,[740],1,[],0,0,-3266.19,,15,04,2002,15,04,2002,paiementcheque,627331,0007891010056211,CTD,TNC
711,[741],1,[],0,0,-1074.5,,17,04,2002,17,04,2002,paiementcheque,627285,0007891010056211,CTD,TNC
712,[742],1,[],0,0,-500.0,,17,04,2002,17,04,2002,paiementcheque,627332,0007891010056211,CTD,TNC
713,[743],1,[],0,0,-200.0,,17,04,2002,17,04,2002,paiementcheque,627333,0007891010056211,CTD,TNC
714,[744],1,[],0,0,-400.0,,18,04,2002,18,04,2002,paiementcheque,627336,0007891010056211,CTD,TNC
715,[745],1,[],0,0,-500.0,,18,04,2002,18,04,2002,paiementcheque,627335,0007891010056211,CTD,TNC
716,[746],1,[],0,0,-207.697,,18,04,2002,18,04,2002,paiementcheque,627334,0007891010056211,CTD,TNC
717,[747],1,[],0,0,1449.3,,18,04,2002,18,04,2002,virement,,0007891010056211,CTD,TNC
718,[748],1,[],0,0,-200.0,,22,04,2002,22,04,2002,paiementcheque,627341,0007891010056211,CTD,TNC
719,[749],1,[],0,0,-142.478,,22,04,2002,22,04,2002,paiementcheque,627340,0007891010056211,CTD,TNC
720,[750],1,[],0,0,-178.5,,22,04,2002,22,04,2002,paiementcheque,627342,0007891010056211,CTD,TNC
721,[751],1,[],0,0,-18.9,,23,04,2002,22,04,2002,paiementcheque,627290,0007891010056211,CTD,TNC
722,[752],1,[],0,0,-76.5,,23,04,2002,22,04,2002,paiementcheque,627337,0007891010056211,CTD,TNC
723,[753],1,[],0,0,-100.2,,26,04,2002,26,04,2002,paiementcheque,627343,0007891010056211,CTD,TNC
724,[754],1,[],0,0,-651.08,,30,04,2002,30,04,2002,virtemiscomp,,0007891010056211,CTD,TNC
725,[755],1,[],0,0,-551.08,,30,04,2002,30,04,2002,virtemiscomp,,0007891010056211,CTD,TNC
726,[756],1,[],0,0,-351.08,,30,04,2002,30,04,2002,virtemiscomp,,0007891010056211,CTD,TNC
